"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149 / 주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-02-01 ~ 2024-02-29"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 부산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1136","부산광역시 금정구 장전동","745","0745","0000","래미안장전","84.8992","202402","06","        88,000","-","25","개인","개인","2017","금정로 20","-","중개거래","부산 금정구","-"
"1137","부산광역시 금정구 장전동","745","0745","0000","래미안장전","59.9092","202402","18","        63,700","-","5","개인","개인","2017","금정로 20","-","중개거래","부산 금정구","-"
"1138","부산광역시 금정구 장전동","745","0745","0000","래미안장전","59.9092","202402","01","        62,000","-","16","개인","개인","2017","금정로 20","-","중개거래","부산 금정구","-"
"1139","부산광역시 금정구 장전동","745","0745","0000","래미안장전","59.9092","202402","24","        64,000","-","20","개인","개인","2017","금정로 20","-","중개거래","부산 금정구","-"
"1140","부산광역시 금정구 부곡동","225-6","0225","0006","경남한신","84.9500","202402","03","        43,000","-","15","개인","개인","1995","중앙대로1685번길 24","-","중개거래","부산 금정구","-"
"1141","부산광역시 금정구 부곡동","225-6","0225","0006","경남한신","59.9900","202402","09","        24,000","-","1","개인","개인","1995","중앙대로1685번길 24","-","중개거래","부산 금정구","-"
"1142","부산광역시 금정구 부곡동","232-5","0232","0005","마드레빌","84.6869","202402","18","        31,000","-","3","개인","개인","2003","기찰로 42","-","중개거래","부산 금정구","-"
"1143","부산광역시 금정구 부곡동","244-7","0244","0007","대우","155.3100","202402","08","        69,000","-","20","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"1144","부산광역시 금정구 부곡동","244-7","0244","0007","대우","40.9500","202402","17","        24,500","-","23","개인","개인","1999","부산대학로 10","-","중개거래","부산 금정구","-"
"1145","부산광역시 금정구 부곡동","268-2","0268","0002","부곡동푸르지오","84.4100","202402","01","        46,000","-","33","개인","개인","2007","중앙대로 1617-12","-","중개거래","부산 금정구","-"
"1146","부산광역시 금정구 부곡동","297-13","0297","0013","부산대역삼정그린코아마운틴동","19.5770","202402","06","         8,600","-","15","개인","개인","2013","중앙대로 1614","-","중개거래","부산 금정구","-"
"1147","부산광역시 금정구 부곡동","325-6","0325","0006","부곡일천베스파","74.7400","202402","22","        66,200","-","15","개인","개인","2004","부곡로 87","-","중개거래","부산 금정구","-"
"1148","부산광역시 금정구 부곡동","364-15","0364","0015","현대","71.8000","202402","22","        15,000","-","8","개인","개인","1989","동부곡로27번길 85","-","중개거래","부산 금정구","-"
"1149","부산광역시 금정구 부곡동","391-2","0391","0002","경보온천타워","58.1500","202402","20","        25,000","-","4","개인","개인","1994","오시게로54번길 12","-","직거래","-","-"
"1150","부산광역시 금정구 부곡동","812-1","0812","0001","협진태양","65.6300","202402","06","        18,500","-","1","개인","개인","1980","서동로 15","-","중개거래","부산 기장군","-"
"1151","부산광역시 금정구 부곡동","895-17","0895","0017","SG이너스Ⅱ","19.0830","202402","20","         7,000","-","4","개인","개인","2014","시실로 9-1","-","직거래","-","-"
"1152","부산광역시 금정구 부곡동","958","0958","0000","부곡늘푸른아파트","40.2300","202402","21","         9,600","-","11","개인","개인","1991","동현로 67","-","중개거래","부산 금정구","-"
"1153","부산광역시 금정구 부곡동","958","0958","0000","부곡늘푸른아파트","40.2300","202402","06","         9,800","-","12","개인","개인","1991","동현로 67","-","중개거래","부산 금정구","-"
"1154","부산광역시 금정구 부곡동","962","0962","0000","뉴그린1","57.3300","202402","07","        15,500","-","2","개인","개인","1990","동현로 90","-","중개거래","부산 금정구","-"
"1155","부산광역시 금정구 부곡동","962","0962","0000","뉴그린1","59.7600","202402","05","        19,100","-","3","개인","개인","1990","동현로 90","-","중개거래","부산 금정구","-"
"1156","부산광역시 금정구 부곡동","970","0970","0000","부곡롯데캐슬디아망","84.9445","202402","08","        41,700","-","17","개인","개인","2010","동부곡로15번길 76","-","중개거래","부산 금정구","-"
"1157","부산광역시 금정구 부곡동","977","0977","0000","온천장역동원로얄듀크","84.9207","202402","04","        48,500","-","7","개인","개인","2018","부곡로42번길 25","-","중개거래","부산 금정구","-"
"1158","부산광역시 금정구 부곡동","977","0977","0000","온천장역동원로얄듀크","72.7613","202402","08","        43,600","-","20","개인","개인","2018","부곡로42번길 25","-","중개거래","부산 금정구","-"
"1159","부산광역시 금정구 부곡동","981","0981","0000","삼한골든뷰에듀스테이션","84.6678","202402","01","        59,500","-","26","개인","개인","2021","중앙대로1629번길 16","-","중개거래","부산 금정구","-"
"1160","부산광역시 금정구 부곡동","981","0981","0000","삼한골든뷰에듀스테이션","84.6678","202402","01","        59,500","-","26","개인","개인","2021","중앙대로1629번길 16","-","중개거래","부산 금정구","-"
"1161","부산광역시 금정구 부곡동","981","0981","0000","삼한골든뷰에듀스테이션","84.6678","202402","05","        68,000","-","32","개인","개인","2021","중앙대로1629번길 16","-","중개거래","부산 금정구","-"
"1162","부산광역시 금정구 부곡동","산14-6","0014","0006","송림","49.0500","202402","16","         7,000","-","2","개인","개인","1984","기찰로102번길 56-4","-","직거래","-","-"
"1163","부산광역시 금정구 서동","195-15","0195","0015","서동다성이룸","55.7200","202402","01","        25,000","-","8","개인","개인","2018","서동로 159-7","-","중개거래","부산 금정구","-"
"1164","부산광역시 금정구 서동","207-3","0207","0003","(207-3)","45.9000","202402","27","        15,000","-","7","개인","법인","2017","서동로 193-18","-","중개거래","부산 금정구","-"
"1165","부산광역시 금정구 금사동","565","0565","0000","삼한사랑채","59.1983","202402","27","        21,700","-","3","개인","개인","2015","서금로 115","-","중개거래","부산 금정구","-"
"1166","부산광역시 강서구 대저1동","2388-17","2388","0017","외진가센트럴타워","44.0091","202402","22","        18,900","-","16","개인","법인","2019","대저로273번길 25","-","직거래","-","-"
"1167","부산광역시 강서구 명지동","3230-11","3230","0011","퀸덤1차에디슨타운","101.4000","202402","06","        41,000","-","14","개인","개인","2009","명지오션시티10로 17","-","중개거래","부산 강서구","-"
"1168","부산광역시 강서구 명지동","3230-11","3230","0011","퀸덤1차에디슨타운","117.2700","202402","13","        51,500","-","14","개인","개인","2009","명지오션시티10로 17","-","중개거래","부산 강서구","-"
"1169","부산광역시 강서구 명지동","3231","3231","0000","퀸덤1차링컨타운","84.9700","202402","17","        36,500","-","1","개인","개인","2009","명지오션시티10로 16","-","중개거래","부산 강서구","-"
"1170","부산광역시 강서구 명지동","3231","3231","0000","퀸덤1차링컨타운","101.8800","202402","21","        40,000","-","6","개인","개인","2009","명지오션시티10로 16","-","직거래","-","-"
"1171","부산광역시 강서구 명지동","3231","3231","0000","퀸덤1차링컨타운","84.9700","202402","04","        35,100","-","6","개인","개인","2009","명지오션시티10로 16","-","중개거래","부산 강서구","-"
"1172","부산광역시 강서구 명지동","3232","3232","0000","퀸덤1차아인슈타인타운","101.4000","202402","24","        43,000","-","5","개인","개인","2009","명지오션시티11로 51","-","중개거래","부산 강서구","-"
"1173","부산광역시 강서구 명지동","3232","3232","0000","퀸덤1차아인슈타인타운","84.8500","202402","20","        32,500","-","3","개인","개인","2009","명지오션시티11로 51","-","중개거래","부산 강서구","-"
"1174","부산광역시 강서구 명지동","3234","3234","0000","명지두산위브포세이돈","70.8693","202402","19","        30,800","-","13","개인","개인","2013","명지오션시티11로 22","-","중개거래","부산 강서구","-"
"1175","부산광역시 강서구 명지동","3234","3234","0000","명지두산위브포세이돈","127.7941","202402","05","        64,000","-","6","개인","법인","2013","명지오션시티11로 22","-","직거래","-","-"
"1176","부산광역시 강서구 명지동","3234","3234","0000","명지두산위브포세이돈","84.9819","202402","27","        37,300","-","11","개인","개인","2013","명지오션시티11로 22","-","중개거래","부산 강서구","-"
"1177","부산광역시 강서구 명지동","3234","3234","0000","명지두산위브포세이돈","84.9791","202402","26","        34,700","-","1","개인","개인","2013","명지오션시티11로 22","-","중개거래","부산 강서구","-"
"1178","부산광역시 강서구 명지동","3235","3235","0000","엘크루솔마레","84.9870","202402","21","        44,800","-","7","개인","개인","2014","명지오션시티12로 10","-","중개거래","부산 강서구","-"
"1179","부산광역시 강서구 명지동","3235","3235","0000","엘크루솔마레","84.9810","202402","26","        48,000","-","6","개인","개인","2014","명지오션시티12로 10","-","중개거래","부산 강서구","-"
"1180","부산광역시 강서구 명지동","3235","3235","0000","엘크루솔마레","84.9810","202402","28","        36,500","-","6","개인","개인","2014","명지오션시티12로 10","-","중개거래","부산 강서구","-"
"1181","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","84.9900","202402","21","        32,500","-","4","개인","개인","2014","명지오션시티1로 155","-","중개거래","부산 강서구","-"
"1182","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","84.9900","202402","15","        33,700","-","8","개인","개인","2014","명지오션시티1로 155","20240304","중개거래","부산 강서구","-"
"1183","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","84.9900","202402","17","        33,700","-","8","개인","개인","2014","명지오션시티1로 155","-","중개거래","부산 강서구","-"
"1184","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","84.9900","202402","26","        34,000","-","11","개인","개인","2014","명지오션시티1로 155","-","중개거래","부산 강서구","-"
"1185","부산광역시 강서구 명지동","3236","3236","0000","명지오션시티한신휴플러스","74.6500","202402","20","        29,000","-","5","개인","개인","2014","명지오션시티1로 155","-","중개거래","부산 강서구","-"
"1186","부산광역시 강서구 명지동","3243","3243","0000","엘크루블루오션","147.9700","202402","16","        69,700","-","2","개인","개인","2012","명지오션시티6로 33","-","중개거래","부산 강서구","-"
"1187","부산광역시 강서구 명지동","3243","3243","0000","엘크루블루오션","147.9700","202402","16","        75,200","-","3","개인","개인","2012","명지오션시티12로 92","-","중개거래","부산 동래구","-"
"1188","부산광역시 강서구 명지동","3328","3328","0000","명지협성휴포레","54.2270","202402","06","        27,800","-","19","개인","개인","2016","명지국제5로 141","-","직거래","-","-"
"1189","부산광역시 강서구 명지동","3328","3328","0000","명지협성휴포레","59.9858","202402","26","        30,000","-","6","개인","개인","2016","명지국제5로 141","-","중개거래","부산 강서구","-"
"1190","부산광역시 강서구 명지동","3328","3328","0000","명지협성휴포레","59.9246","202402","21","        31,500","-","18","개인","개인","2016","명지국제5로 141","-","중개거래","부산 강서구","-"
"1191","부산광역시 강서구 명지동","3328","3328","0000","명지협성휴포레","54.3113","202402","14","        27,500","-","17","개인","개인","2016","명지국제5로 141","-","중개거래","부산 강서구","-"
"1192","부산광역시 강서구 명지동","3343","3343","0000","명지2차금강펜테리움센트럴파크","84.3237","202402","08","        46,000","-","20","개인","개인","2016","명지국제5로 109","-","중개거래","부산 강서구","-"
"1193","부산광역시 강서구 명지동","3350","3350","0000","부산명지중흥S-클래스에듀오션","75.4517","202402","23","        42,800","-","4","개인","개인","2018","명지국제5로 90","-","중개거래","부산 강서구","-"
"1194","부산광역시 강서구 명지동","3354","3354","0000","명지1차 금강펜테리움 센트럴파크","84.3911","202402","20","        46,000","-","12","개인","개인","2015","명지국제5로 59","-","중개거래","부산 강서구","-"
"1195","부산광역시 강서구 명지동","3354","3354","0000","명지1차 금강펜테리움 센트럴파크","84.2591","202402","22","        46,800","-","26","개인","개인","2015","명지국제5로 59","-","중개거래","부산 부산진구","-"
"1196","부산광역시 강서구 명지동","3354","3354","0000","명지1차 금강펜테리움 센트럴파크","61.2559","202402","14","        33,000","-","5","개인","개인","2015","명지국제5로 59","-","중개거래","부산 강서구","-"
"1197","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.6200","202402","16","        45,000","-","12","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1198","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.6200","202402","07","        45,500","-","15","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1199","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.6200","202402","13","        42,000","-","10","개인","개인","2018","명지국제7로 111","-","직거래","-","-"
"1200","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","84.6100","202402","08","        47,000","-","7","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1201","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.6200","202402","24","        38,700","-","3","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1202","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","74.8000","202402","24","        41,300","-","10","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1203","부산광역시 강서구 명지동","3399","3399","0000","명지더웨스턴","84.6100","202402","03","        48,000","-","19","개인","개인","2018","명지국제7로 111","-","중개거래","부산 강서구","-"
"1204","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9911","202402","02","        34,800","-","6","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","-"
"1205","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9911","202402","03","        36,000","-","24","개인","개인","2016","명지국제7로 133","20240221","중개거래","부산 강서구","-"
"1206","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9911","202402","03","        36,000","-","24","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","-"
"1207","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9911","202402","06","        34,900","-","11","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","-"
"1208","부산광역시 강서구 명지동","3400","3400","0000","부산명지중흥S-클래스프라디움","59.9915","202402","27","        33,500","-","15","개인","개인","2016","명지국제7로 133","-","중개거래","부산 강서구","-"
"1209","부산광역시 강서구 명지동","3404","3404","0000","더힐시그니처","91.6395","202402","07","        64,000","-","9","개인","개인","2019","명지국제7로 110","-","중개거래","부산 강서구","-"
"1210","부산광역시 강서구 명지동","3404","3404","0000","더힐시그니처","135.3039","202402","13","        88,000","-","14","개인","개인","2019","명지국제7로 110","-","중개거래","부산 강서구","-"
"1211","부산광역시 강서구 명지동","3417","3417","0000","명지대방노블랜드오션뷰2차","84.9985","202402","22","        50,000","-","8","개인","개인","2016","명지국제5로 11","-","중개거래","부산 강서구","-"
"1212","부산광역시 강서구 명지동","3594","3594","0000","더샵명지퍼스트월드2단지","80.7864","202402","28","        59,500","-","28","개인","개인","2020","명지국제7로 37","-","중개거래","부산 강서구","-"
"1213","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","84.9970","202402","19","        59,900","-","6","개인","개인","2020","명지국제2로 41","-","중개거래","부산 강서구","-"
"1214","부산광역시 강서구 명지동","3595-3","3595","0003","더샵명지퍼스트월드3단지","84.9970","202402","13","        58,300","-","2","개인","개인","2020","명지국제2로 41","-","중개거래","부산 강서구","-"
"1215","부산광역시 강서구 명지동","3599-1","3599","0001","e편한세상명지","98.9670","202402","08","        64,000","-","26","개인","개인","2019","명지국제2로 80","-","중개거래","부산 강서구","-"
"1216","부산광역시 강서구 명지동","3599-3","3599","0003","명지국제신도시삼정그린코아더베스트","101.0764","202402","25","        59,000","-","17","개인","개인","2019","명지국제3로 97","-","중개거래","부산 강서구","-"
"1217","부산광역시 강서구 화전동","558","0558","0000","명지화전우방아이유쉘","59.8736","202402","27","        19,400","-","12","개인","개인","2020","화전산단4로 74","-","중개거래","부산 사하구","-"
"1218","부산광역시 강서구 지사동","1184-1","1184","0001","지사금강펜테리움","59.9713","202402","17","        13,000","-","24","개인","개인","2013","과학산단2로20번길 69","-","직거래","-","-"
"1219","부산광역시 강서구 지사동","1184-1","1184","0001","지사금강펜테리움","59.9444","202402","21","        12,500","-","10","개인","개인","2013","과학산단2로20번길 69","-","중개거래","부산 강서구","-"
"1220","부산광역시 강서구 지사동","1185-1","1185","0001","지사과학삼정그린코아","59.9971","202402","03","        14,900","-","18","개인","개인","2017","과학산단2로20번길 91","-","중개거래","부산 강서구","-"
"1221","부산광역시 강서구 지사동","1185-1","1185","0001","지사과학삼정그린코아","59.9971","202402","26","        14,600","-","10","개인","개인","2017","과학산단2로20번길 91","-","중개거래","부산 강서구","-"
"1222","부산광역시 강서구 지사동","1185-1","1185","0001","지사과학삼정그린코아","59.9971","202402","24","        14,800","-","11","개인","법인","2017","과학산단2로20번길 91","-","중개거래","부산 강서구","-"
"1223","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9931","202402","02","        14,200","101","14","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","24.02.05"
"1224","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","68.1307","202402","29","        17,800","-","9","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"1225","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9328","202402","24","        13,500","-","2","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"1226","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9328","202402","01","        15,000","-","1","개인","개인","2015","과학산단로306번길 10","-","직거래","-","-"
"1227","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9931","202402","28","        14,600","-","21","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"1228","부산광역시 강서구 지사동","1186","1186","0000","협성·DS엘리시안","59.9588","202402","14","        14,300","-","5","개인","개인","2015","과학산단로306번길 10","-","중개거래","부산 강서구","-"
"1229","부산광역시 강서구 신호동","205-1","0205","0001","부산신호윌더하임","84.9980","202402","01","        23,500","-","12","개인","개인","2005","신호산단3로 55","-","중개거래","부산 강서구","-"
"1230","부산광역시 강서구 신호동","205-1","0205","0001","부산신호윌더하임","97.3760","202402","08","        25,800","-","15","개인","개인","2005","신호산단3로 55","-","중개거래","부산 강서구","-"
"1231","부산광역시 연제구 거제동","139-1","0139","0001","벽산이-메타폴리스","84.4200","202402","06","        35,150","-","23","개인","개인","2005","온천천공원길 4","-","중개거래","부산 연제구","-"
"1232","부산광역시 연제구 거제동","163-1","0163","0001","태경썬싸인","84.9300","202402","03","        32,000","-","23","개인","개인","1995","중앙대로1226번길 30","-","중개거래","부산 동래구","-"
"1233","부산광역시 연제구 거제동","577-1","0577","0001","연제그린타워","59.7100","202402","26","        24,500","-","11","개인","개인","1999","거제천로87번길 30","-","중개거래","부산 연제구","-"
"1234","부산광역시 연제구 거제동","600","0600","0000","월드파크3","40.2000","202402","22","        16,500","-","4","개인","개인","2016","거제시장로 20","-","중개거래","부산 연제구","-"
"1235","부산광역시 연제구 거제동","714-144","0714","0144","유림아시아드","59.9326","202402","06","        24,000","-","9","개인","개인","2001","해맞이로 23","-","직거래","-","-"
"1236","부산광역시 연제구 거제동","714-144","0714","0144","유림아시아드","84.9706","202402","27","        28,400","-","5","개인","개인","2001","해맞이로 23","-","중개거래","부산 부산진구","-"
"1237","부산광역시 연제구 거제동","768-1","0768","0001","유림아시아드타워","59.9830","202402","03","        21,000","-","24","개인","개인","2004","화지로 84","-","중개거래","부산 연제구","-"
"1238","부산광역시 연제구 거제동","898-1","0898","0001","월드마크아시아드","102.3800","202402","08","        91,700","-","9","개인","개인","2008","종합운동장로12번길 8","-","중개거래","부산 동래구","-"
"1239","부산광역시 연제구 거제동","917-1","0917","0001","대우","84.9400","202402","13","        31,500","-","18","개인","개인","1993","아시아드대로28번길 9","-","중개거래","부산 연제구","-"
"1240","부산광역시 연제구 거제동","1029-2","1029","0002","동원타워","84.9800","202402","24","        35,500","-","10","개인","개인","1996","월드컵대로243번길 19","-","중개거래","부산 연제구","-"
"1241","부산광역시 연제구 거제동","1272","1272","0000","거제아시아드삼정그린코아","84.8673","202402","27","        33,500","-","18","개인","개인","2001","월드컵대로 325","-","중개거래","부산 연제구","-"
"1242","부산광역시 연제구 거제동","1466-17","1466","0017","온천천쌍용예가","84.9450","202402","22","        46,000","-","5","개인","개인","2006","세병로 68","-","중개거래","부산 연제구","-"
"1243","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","59.6640","202402","27","        30,500","-","15","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1244","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","59.6640","202402","01","        30,000","-","23","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1245","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","59.6640","202402","29","        32,500","-","23","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1246","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","59.6640","202402","15","        30,000","-","24","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1247","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","84.9370","202402","29","        39,000","-","4","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1248","부산광역시 연제구 거제동","1467-1","1467","0001","거제동롯데캐슬","84.9370","202402","03","        38,000","-","6","개인","개인","2001","세병로 44","-","중개거래","부산 연제구","-"
"1249","부산광역시 연제구 거제동","1481","1481","0000","거제1차현대홈타운","59.8400","202402","23","        38,000","-","19","개인","개인","2001","법원북로 34","-","중개거래","부산 연제구","-"
"1250","부산광역시 연제구 거제동","1502","1502","0000","거제동2차월드메르디앙","84.9453","202402","23","        51,500","-","1","개인","개인","2007","중앙대로 1188","-","중개거래","부산 연제구","-"
"1251","부산광역시 연제구 거제동","1506","1506","0000","아시아드푸르지오","84.9564","202402","17","        60,000","-","19","개인","개인","2010","아시아드대로22번길 36","-","중개거래","부산 연제구","-"
"1252","부산광역시 연제구 거제동","1506","1506","0000","아시아드푸르지오","127.7630","202402","17","        84,000","-","26","개인","개인","2010","아시아드대로22번길 36","-","중개거래","부산 연제구","-"
"1253","부산광역시 연제구 거제동","1506","1506","0000","아시아드푸르지오","84.9580","202402","13","        53,800","-","3","개인","개인","2010","아시아드대로22번길 36","-","중개거래","부산 연제구","-"
"1254","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","84.9950","202402","18","        66,500","-","15","개인","개인","2018","법원북로 93","-","중개거래","부산 연제구","-"
"1255","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","84.9950","202402","21","        66,000","-","23","개인","개인","2018","법원북로 93","-","중개거래","부산 동래구","-"
"1256","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","84.9950","202402","03","        66,500","-","12","개인","개인","2018","법원북로 93","-","중개거래","부산 연제구","-"
"1257","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","59.9635","202402","03","        49,000","-","2","개인","개인","2018","법원북로 93","-","중개거래","부산 동래구","-"
"1258","부산광역시 연제구 거제동","1519","1519","0000","거제센트럴자이","74.9761","202402","03","        58,000","-","4","개인","개인","2018","법원북로 93","-","중개거래","부산 연제구","-"
"1259","부산광역시 연제구 연산동","129","0129","0000","센텀수영강푸르지오","59.9616","202402","24","        33,000","-","4","개인","개인","2007","고분로 270","-","중개거래","부산 연제구","-"
"1260","부산광역시 연제구 연산동","129","0129","0000","센텀수영강푸르지오","84.9899","202402","07","        41,500","-","11","개인","개인","2007","고분로 270","-","중개거래","부산 연제구","-"
"1261","부산광역시 연제구 연산동","129","0129","0000","센텀수영강푸르지오","113.9881","202402","16","        41,700","-","3","개인","개인","2007","고분로 270","-","중개거래","부산 연제구","-"
"1262","부산광역시 연제구 연산동","137","0137","0000","경남","83.0800","202402","19","        22,500","-","5","개인","개인","1994","고분로 260","-","중개거래","부산 연제구","-"
"1263","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","84.9900","202402","04","        34,900","-","9","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1264","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","84.9900","202402","02","        34,600","-","25","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1265","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","59.9970","202402","17","        27,500","-","22","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1266","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","59.9970","202402","15","        26,500","-","8","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1267","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","84.9900","202402","13","        29,800","-","1","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1268","부산광역시 연제구 연산동","243-18","0243","0018","연산엘지","84.9900","202402","17","        36,000","-","22","개인","개인","1999","고분로 200","-","중개거래","부산 연제구","-"
"1269","부산광역시 연제구 연산동","395","0395","0000","한양(1차)","62.9400","202402","07","        34,000","-","1","개인","개인","1981","온천천남로 110","-","중개거래","부산 연제구","-"
"1270","부산광역시 연제구 연산동","584-1","0584","0001","한성기린","84.8400","202402","07","        32,000","-","9","개인","개인","1993","세병로 16","-","중개거래","부산 연제구","-"
"1271","부산광역시 연제구 연산동","675-3","0675","0003","엘리시움","55.7016","202402","13","        21,000","-","8","개인","개인","2017","중앙대로1124번길 14","-","중개거래","부산 연제구","-"
"1272","부산광역시 연제구 연산동","699-3","0699","0003","웰메이드홈","49.6541","202402","27","        19,700","-","11","개인","개인","2017","월드컵대로 64","20240227","중개거래","부산 연제구","-"
"1273","부산광역시 연제구 연산동","699-3","0699","0003","웰메이드홈","49.6541","202402","27","        19,700","-","11","개인","개인","2017","월드컵대로 64","-","중개거래","부산 연제구","-"
"1274","부산광역시 연제구 연산동","766-2","0766","0002","반도보라","102.6738","202402","29","        39,500","-","2","개인","개인","2000","월드컵대로114번길 20","-","중개거래","부산 연제구","-"
"1275","부산광역시 연제구 연산동","822-6","0822","0006","시청스마트더블유","46.9710","202402","07","        22,000","-","4","개인","개인","2018","연수로 103","-","직거래","-","-"
"1276","부산광역시 연제구 연산동","862","0862","0000","연제힐스테이트","154.1010","202402","22","        65,000","-","11","개인","개인","2008","연제로 21","-","중개거래","부산 연제구","-"
"1277","부산광역시 연제구 연산동","862","0862","0000","연제힐스테이트","154.1010","202402","14","        65,000","-","12","개인","개인","2008","연제로 21","-","중개거래","부산 연제구","-"
"1278","부산광역시 연제구 연산동","1136-5","1136","0005","한일유앤아이","71.8330","202402","20","        27,000","-","5","개인","개인","2007","묘봉산로 4","-","중개거래","부산 연제구","-"
"1279","부산광역시 연제구 연산동","1136-5","1136","0005","한일유앤아이","84.8980","202402","21","        32,300","-","3","개인","개인","2006","묘봉산로 4","-","중개거래","부산 연제구","-"
"1280","부산광역시 연제구 연산동","1230-22","1230","0022","연산스카이힐","72.2487","202402","05","        23,300","-","7","개인","개인","2019","대리로5번길 41","-","중개거래","부산 연제구","-"
"1281","부산광역시 연제구 연산동","1230-22","1230","0022","연산스카이힐","72.8550","202402","16","        24,000","-","12","개인","개인","2019","대리로5번길 41","-","중개거래","부산 부산진구","-"
